style,style_rank,shortlist_tier,recommended_role,owner_style,owner_match,shortlist_score,original_score,duplicate_style_count,duplicate_styles,query,title,object_type,classification,rights_status,file_path,file_name,source_key,external_id,source_url,heuristic_reason,notes,selection_bucket,train_pick,selection_note,train_style_rank
modern_croquis,9,B,holdout_review,surreal_gold,no,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. VIII (April 1, 1801 - March 1 1802)",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/modern_croquis/images/11_met_open_access_837929_gallery-of-fashion-vol-viii-april-1-1801-march-1-1802.jpg,11_met_open_access_837929_gallery-of-fashion-vol-viii-april-1-1801-march-1-1802.jpg,met_open_access,837929,https://www.metmuseum.org/art/collection/search/837929,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. VIII (April 1, 1801 - March 1 1802) | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837929 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,8
paris_new_look,1,A,core_train,paris_new_look,yes,111,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,costume design drawing,Design for a theater costume,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/08_met_open_access_363488_design-for-a-theater-costume.jpg,08_met_open_access_363488_design-for-a-theater-costume.jpg,met_open_access,363488,https://www.metmuseum.org/art/collection/search/363488,base=36; +28:costume design; +18:theater costume; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Design for a theater costume | object_type=Drawing | creator=Anonymous, French, 19th century | date=ca. 1920–39 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/363488 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,1
paris_new_look,2,C,style_support,paris_new_look,yes,51,34,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,Illustration for a French fashion magazine,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/13_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,13_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,met_open_access,386313,https://www.metmuseum.org/art/collection/search/386313,base=34; +22:fashion illustration; +14:fashion magazine; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,source=The Met Open Access | title=Illustration for a French fashion magazine | object_type=Drawing | creator=Hélöise Leloir | date=ca. 1862 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386313 | rights=public_domain,style_support,yes,Owner-match support image with useful sketch/render cues.,2
paris_new_look,3,C,style_support,paris_new_look,yes,51,32,1,paris_new_look,fashion plate,Fashion plate,Fashion Plate,,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/19_met_open_access_137699_fashion-plate.jpg,19_met_open_access_137699_fashion-plate.jpg,met_open_access,137699,https://www.metmuseum.org/art/collection/search/137699,base=32; +8:pen; +6:plate; +5:public_domain,source=The Met Open Access | title=Fashion plate | object_type=Fashion Plate | creator=Nicolaus Heideloff | date=1800 | query=fashion plate | url=https://www.metmuseum.org/art/collection/search/137699 | rights=public_domain,style_support,yes,Owner-match support image with useful sketch/render cues.,3
paris_new_look,4,C,style_support,paris_new_look,yes,51,32,1,paris_new_look,fashion plate,Fashion plate,Fashion Plate,,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/20_met_open_access_137704_fashion-plate.jpg,20_met_open_access_137704_fashion-plate.jpg,met_open_access,137704,https://www.metmuseum.org/art/collection/search/137704,base=32; +8:pen; +6:plate; +5:public_domain,source=The Met Open Access | title=Fashion plate | object_type=Fashion Plate | creator=Nicolaus Heideloff | date=1801 | query=fashion plate | url=https://www.metmuseum.org/art/collection/search/137704 | rights=public_domain,style_support,yes,Owner-match support image with useful sketch/render cues.,4
paris_new_look,11,A,holdout_review,baroque_narrative,no,127,44,5,architectural_volume | baroque_narrative | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Costume Design for ""Orlando""",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/03_met_open_access_341305_costume-design-for-orlando.jpg,03_met_open_access_341305_costume-design-for-orlando.jpg,met_open_access,341305,https://www.metmuseum.org/art/collection/search/341305,base=44; +28:costume design; +30:costume design for; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -16:cross_style_duplicate,"source=The Met Open Access | title=Costume Design for ""Orlando"" | object_type=Drawing | creator=Charles Bianchini | date=1889 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341305 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,5
paris_new_look,12,A,holdout_review,baroque_narrative,no,119,44,7,architectural_volume | baroque_narrative | corset_cabaret | insect_power | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Costume Design for ""Adam""",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/02_met_open_access_341315_costume-design-for-adam.jpg,02_met_open_access_341315_costume-design-for-adam.jpg,met_open_access,341315,https://www.metmuseum.org/art/collection/search/341315,base=44; +28:costume design; +30:costume design for; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -24:cross_style_duplicate,"source=The Met Open Access | title=Costume Design for ""Adam"" | object_type=Drawing | creator=Charles Bianchini | date=1889 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341315 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,6
paris_new_look,13,A,holdout_review,baroque_narrative,no,89,36,5,architectural_volume | baroque_narrative | modern_croquis | paris_new_look | surreal_gold,costume design drawing,"Design for Man's ""Medieval"" Costume",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/07_met_open_access_341311_design-for-man-s-medieval-costume.jpg,07_met_open_access_341311_design-for-man-s-medieval-costume.jpg,met_open_access,341311,https://www.metmuseum.org/art/collection/search/341311,base=36; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -16:cross_style_duplicate,"source=The Met Open Access | title=Design for Man's ""Medieval"" Costume | object_type=Drawing | creator=Charles Bianchini | date=n.d. | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/341311 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,7
paris_new_look,14,B,holdout_review,surreal_gold,no,75,36,4,architectural_volume | modern_croquis | paris_new_look | surreal_gold,fashion illustration,"Gallery of Fashion, vol. V: April 1, 1798 - March 1 1799",Book Costumes,Books,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/paris_new_look/images/09_met_open_access_837926_gallery-of-fashion-vol-v-april-1-1798-march-1-1799.jpg,09_met_open_access_837926_gallery-of-fashion-vol-v-april-1-1798-march-1-1799.jpg,met_open_access,837926,https://www.metmuseum.org/art/collection/search/837926,base=36; +22:fashion illustration; +16:gallery of fashion; +8:pen; +5:public_domain; -12:cross_style_duplicate,"source=The Met Open Access | title=Gallery of Fashion, vol. V: April 1, 1798 - March 1 1799 | object_type=Book Costumes | creator=Nicolaus Heideloff | date=1794–1802 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/837926 | rights=public_domain",cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,8
pleated_motion,1,B,core_train,pleated_motion,yes,69,22,1,pleated_motion,origami garment sketch,"Figure in a Long Robe, Seated",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/09_met_open_access_355527_figure-in-a-long-robe-seated.jpg,09_met_open_access_355527_figure-in-a-long-robe-seated.jpg,met_open_access,355527,https://www.metmuseum.org/art/collection/search/355527,base=22; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain,"source=The Met Open Access | title=Figure in a Long Robe, Seated | object_type=Drawing | creator=Romain Cazes | date=1828–81 | query=origami garment sketch | url=https://www.metmuseum.org/art/collection/search/355527 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,1
pleated_motion,2,B,core_train,pleated_motion,yes,69,22,1,pleated_motion,origami garment sketch,Standing Figure in a Long Coat,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/10_met_open_access_355438_standing-figure-in-a-long-coat.jpg,10_met_open_access_355438_standing-figure-in-a-long-coat.jpg,met_open_access,355438,https://www.metmuseum.org/art/collection/search/355438,base=22; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain,source=The Met Open Access | title=Standing Figure in a Long Coat | object_type=Drawing | creator=Romain Cazes | date=1828–81 | query=origami garment sketch | url=https://www.metmuseum.org/art/collection/search/355438 | rights=public_domain,style_anchor,yes,Strong owner-match reference for this style family.,2
pleated_motion,3,B,cross_style_review,artisanal_deconstruction,no,65,22,2,artisanal_deconstruction | pleated_motion,origami garment sketch,Figure in a Fur Trimmed Jacket,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/08_met_open_access_355520_figure-in-a-fur-trimmed-jacket.jpg,08_met_open_access_355520_figure-in-a-fur-trimmed-jacket.jpg,met_open_access,355520,https://www.metmuseum.org/art/collection/search/355520,base=22; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain; -4:cross_style_duplicate,source=The Met Open Access | title=Figure in a Fur Trimmed Jacket | object_type=Drawing | creator=Romain Cazes | date=1828–81 | query=origami garment sketch | url=https://www.metmuseum.org/art/collection/search/355520 | rights=public_domain,cross_style_fallback,yes,High-score fallback from another style bucket; review before final training.,3
pleated_motion,4,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/01_met_open_access_343200_costume-design.jpg,01_met_open_access_343200_costume-design.jpg,met_open_access,343200,https://www.metmuseum.org/art/collection/search/343200,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343200 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,4
pleated_motion,5,C,cross_style_review,baroque_narrative,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/02_met_open_access_343201_costume-design.jpg,02_met_open_access_343201_costume-design.jpg,met_open_access,343201,https://www.metmuseum.org/art/collection/search/343201,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343201 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,5
pleated_motion,6,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/03_met_open_access_343202_costume-design.jpg,03_met_open_access_343202_costume-design.jpg,met_open_access,343202,https://www.metmuseum.org/art/collection/search/343202,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343202 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,6
pleated_motion,7,C,cross_style_review,paris_new_look,no,49,32,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,Illustration for a French fashion magazine,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,met_open_access,386313,https://www.metmuseum.org/art/collection/search/386313,base=32; +22:fashion illustration; +14:fashion magazine; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,source=The Met Open Access | title=Illustration for a French fashion magazine | object_type=Drawing | creator=Hélöise Leloir | date=ca. 1862 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386313 | rights=public_domain,deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,7
pleated_motion,8,D,cross_style_review,gothic_theatre,no,43,8,4,bionic_couture | gothic_theatre | metal_modular | pleated_motion,movement drawing,Dancers in Ukrainian Dress,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/pleated_motion/images/14_met_open_access_459097_dancers-in-ukrainian-dress.jpg,14_met_open_access_459097_dancers-in-ukrainian-dress.jpg,met_open_access,459097,https://www.metmuseum.org/art/collection/search/459097,base=8; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain; -12:cross_style_duplicate,source=The Met Open Access | title=Dancers in Ukrainian Dress | object_type=Drawing | creator=Edgar Degas | date=1899 | query=movement drawing | url=https://www.metmuseum.org/art/collection/search/459097 | rights=public_domain,deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,8
punk_rococo,1,C,style_support,punk_rococo,yes,53,26,6,bionic_couture | corset_cabaret | insect_power | maximalist_romance | metal_modular | punk_rococo,historical costume sketch,A costume and a sketch of a man in profile,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/07_met_open_access_390024_a-costume-and-a-sketch-of-a-man-in-profile.jpg,07_met_open_access_390024_a-costume-and-a-sketch-of-a-man-in-profile.jpg,met_open_access,390024,https://www.metmuseum.org/art/collection/search/390024,base=26; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain; -20:cross_style_duplicate,"source=The Met Open Access | title=A costume and a sketch of a man in profile | object_type=Drawing | creator=Anonymous, German, 16th century | date=ca. 1500 | query=historical costume sketch | url=https://www.metmuseum.org/art/collection/search/390024 | rights=public_domain",style_support,yes,Owner-match support image with useful sketch/render cues.,1
punk_rococo,2,C,style_support,punk_rococo,yes,53,26,6,bionic_couture | corset_cabaret | insect_power | maximalist_romance | metal_modular | punk_rococo,historical costume sketch,Sketch of Two Male Figures in Classical Costume,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/10_met_open_access_356280_sketch-of-two-male-figures-in-classical-costume.jpg,10_met_open_access_356280_sketch-of-two-male-figures-in-classical-costume.jpg,met_open_access,356280,https://www.metmuseum.org/art/collection/search/356280,base=26; +14:drawing; +14:drawings; +8:pen; +6:specific_query; +5:public_domain; -20:cross_style_duplicate,"source=The Met Open Access | title=Sketch of Two Male Figures in Classical Costume | object_type=Drawing | creator=Anonymous, French, 18th century | date=18th century | query=historical costume sketch | url=https://www.metmuseum.org/art/collection/search/356280 | rights=public_domain",style_support,yes,Owner-match support image with useful sketch/render cues.,2
punk_rococo,3,C,cross_style_review,gothic_theatre,no,55,26,2,gothic_theatre | punk_rococo,rococo costume drawing rebellious,Inuit Manner of Dress,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/08_met_open_access_410457_inuit-manner-of-dress.jpg,08_met_open_access_410457_inuit-manner-of-dress.jpg,met_open_access,410457,https://www.metmuseum.org/art/collection/search/410457,base=26; +14:drawing; +14:drawings; +8:pen; -14:manner of dress; +6:specific_query; +5:public_domain; -4:cross_style_duplicate,source=The Met Open Access | title=Inuit Manner of Dress | object_type=Drawing | creator=Jean-Baptiste Le Prince | date=1769 | query=rococo costume drawing rebellious | url=https://www.metmuseum.org/art/collection/search/410457 | rights=public_domain,deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,3
punk_rococo,4,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/01_met_open_access_343200_costume-design.jpg,01_met_open_access_343200_costume-design.jpg,met_open_access,343200,https://www.metmuseum.org/art/collection/search/343200,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343200 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,4
punk_rococo,5,C,cross_style_review,baroque_narrative,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/02_met_open_access_343201_costume-design.jpg,02_met_open_access_343201_costume-design.jpg,met_open_access,343201,https://www.metmuseum.org/art/collection/search/343201,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343201 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,5
punk_rococo,6,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/03_met_open_access_343202_costume-design.jpg,03_met_open_access_343202_costume-design.jpg,met_open_access,343202,https://www.metmuseum.org/art/collection/search/343202,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343202 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,6
punk_rococo,7,C,cross_style_review,paris_new_look,no,49,32,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,Illustration for a French fashion magazine,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,met_open_access,386313,https://www.metmuseum.org/art/collection/search/386313,base=32; +22:fashion illustration; +14:fashion magazine; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,source=The Met Open Access | title=Illustration for a French fashion magazine | object_type=Drawing | creator=Hélöise Leloir | date=ca. 1862 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386313 | rights=public_domain,deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,7
punk_rococo,8,D,cross_style_review,paris_new_look,no,41,38,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,"Fashion illustration, no. 2224",Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/punk_rococo/images/04_met_open_access_386317_fashion-illustration-no-2224.jpg,04_met_open_access_386317_fashion-illustration-no-2224.jpg,met_open_access,386317,https://www.metmuseum.org/art/collection/search/386317,base=38; +22:fashion illustration; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Fashion illustration, no. 2224 | object_type=Drawing | creator=Jules David | date=July 1885 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386317 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,8
space_age_clean,1,C,style_support,space_age_clean,yes,55,8,1,space_age_clean,space age costume design,"Over Robe (Uchikake) with Design of Bamboo Blinds, Curtain Screens, Decorative Fans, and Auspicous Motifs",Uchikake,Costumes,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/13_met_open_access_65364_over-robe-uchikake-with-design-of-bamboo-blinds-curtain-screens-decorative-fans-.jpg,13_met_open_access_65364_over-robe-uchikake-with-design-of-bamboo-blinds-curtain-screens-decorative-fans-.jpg,met_open_access,65364,https://www.metmuseum.org/art/collection/search/65364,base=8; +28:costume design; +8:pen; +6:specific_query; +5:public_domain,"source=The Met Open Access | title=Over Robe (Uchikake) with Design of Bamboo Blinds, Curtain Screens, Decorative Fans, and Auspicous Motifs | object_type=Uchikake | date=ca. 1920s–30s | query=space age costume design | url=https://www.metmuseum.org/art/collection/search/65364 | rights=public_domain",style_anchor,yes,Strong owner-match reference for this style family.,1
space_age_clean,2,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/01_met_open_access_343200_costume-design.jpg,01_met_open_access_343200_costume-design.jpg,met_open_access,343200,https://www.metmuseum.org/art/collection/search/343200,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343200 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,2
space_age_clean,3,C,cross_style_review,baroque_narrative,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/02_met_open_access_343201_costume-design.jpg,02_met_open_access_343201_costume-design.jpg,met_open_access,343201,https://www.metmuseum.org/art/collection/search/343201,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343201 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,3
space_age_clean,4,C,cross_style_review,architectural_volume,no,49,40,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,costume design drawing,Costume Design,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/03_met_open_access_343202_costume-design.jpg,03_met_open_access_343202_costume-design.jpg,met_open_access,343202,https://www.metmuseum.org/art/collection/search/343202,base=40; +28:costume design; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,"source=The Met Open Access | title=Costume Design | object_type=Drawing | creator=Pierre-Numa Bassaget, called Numa | date=1836–37 | query=costume design drawing | url=https://www.metmuseum.org/art/collection/search/343202 | rights=public_domain",deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,4
space_age_clean,5,C,cross_style_review,paris_new_look,no,49,32,16,architectural_volume | artisanal_deconstruction | baroque_narrative | bionic_couture | corset_cabaret | gothic_theatre | insect_power | maximalist_romance | metal_modular | minimalist_chic | modern_croquis | paris_new_look | pleated_motion | punk_rococo | space_age_clean | surreal_gold,fashion illustration,Illustration for a French fashion magazine,Drawing,Drawings,public_domain,/Users/zhengruyue/Documents/Playground/fashionmarker-ai/output/open-access-candidates/space_age_clean/images/05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,05_met_open_access_386313_illustration-for-a-french-fashion-magazine.jpg,met_open_access,386313,https://www.metmuseum.org/art/collection/search/386313,base=32; +22:fashion illustration; +14:fashion magazine; +14:drawing; +14:drawings; +8:pen; +5:public_domain; -60:cross_style_duplicate,source=The Met Open Access | title=Illustration for a French fashion magazine | object_type=Drawing | creator=Hélöise Leloir | date=ca. 1862 | query=fashion illustration | url=https://www.metmuseum.org/art/collection/search/386313 | rights=public_domain,deep_fallback,yes,Fallback pick added to reach the target count; manual review recommended.,5
